order_id,location,order_datetime,items,num_items,subtotal,delivery_fee,total,delivery_time_minutes,customer_rating,is_weekend,is_rainy,hour
6205,Westlands,2024-09-16 14:26:00,Bhajia,1,220,100,320,41,4.5,False,False,14
6206,Westlands,2024-09-16 22:48:00,Nyama Choma Platter|Chicken Biriyani,2,1400,0,1400,69,3.5,False,False,22
6207,Westlands,2024-09-16 19:41:00,Pilau,1,450,100,550,55,4.5,False,False,19
6208,Westlands,2024-09-16 12:57:00,Nyama Choma Platter|Bhajia,2,1070,0,1070,73,2.0,False,False,12
6209,Westlands,2024-09-16 14:02:00,Samosa (6pc)|Chicken Biriyani|Nyama Choma Platter,3,1600,0,1600,65,4.0,False,False,14
6210,Westlands,2024-09-16 12:32:00,Nyama Choma Platter,1,850,0,850,76,3.0,False,False,12
6211,Westlands,2024-09-16 19:08:00,Githeri Special,1,350,100,450,53,4.5,False,False,19
6212,Westlands,2024-09-16 20:41:00,Nyama Choma Platter|Githeri Special,2,1200,0,1200,70,3.0,False,False,20
6213,Westlands,2024-09-16 14:36:00,Mandazi (4pc),1,150,100,250,47,4.0,False,False,14
6214,Westlands,2024-09-16 12:55:00,Pilau,1,450,100,550,61,3.0,False,False,12
6215,Westlands,2024-09-16 19:54:00,Mandazi (4pc),1,150,100,250,33,5.0,False,False,19
6216,Westlands,2024-09-16 12:09:00,Ugali & Fish,1,500,0,500,48,4.0,False,False,12
6217,Westlands,2024-09-16 19:35:00,Nyama Choma Platter|Chicken Biriyani,2,1400,0,1400,79,3.5,False,False,19
6218,Westlands,2024-09-16 13:55:00,Samosa (6pc)|Chicken Biriyani|Nyama Choma Platter,3,1600,0,1600,69,4.0,False,False,13
6219,Westlands,2024-09-16 12:03:00,Nyama Choma Platter,1,850,0,850,74,2.5,False,False,12
6220,Westlands,2024-09-16 18:59:00,Samosa (6pc)|Chicken Biriyani,2,750,0,750,55,4.5,False,False,18
6221,Westlands,2024-09-16 20:30:00,Nyama Choma Platter|Samosa (6pc),2,1050,0,1050,72,2.5,False,False,20
6222,Eastleigh,2024-09-16 21:13:00,Mandazi (4pc),1,150,100,250,45,5.0,False,False,21
6223,Eastleigh,2024-09-16 21:59:00,Mandazi (4pc),1,150,100,250,35,5.0,False,False,21
6224,Eastleigh,2024-09-16 14:03:00,Nyama Choma Platter,1,850,0,850,63,3.5,False,False,14
6225,Eastleigh,2024-09-16 14:39:00,Ugali & Fish,1,500,0,500,40,4.0,False,False,14
6226,Eastleigh,2024-09-16 16:54:00,Ugali & Fish|Chips Masala,2,750,0,750,41,4.5,False,False,16
6227,Eastleigh,2024-09-16 14:41:00,Samosa (6pc)|Mandazi (4pc)|Chicken Biriyani,3,900,0,900,69,4.0,False,False,14
6228,Eastleigh,2024-09-16 21:39:00,Mandazi (4pc),1,150,100,250,35,4.0,False,False,21
6229,Eastleigh,2024-09-16 15:11:00,Chicken Biriyani,1,550,0,550,55,3.0,False,False,15
6230,Eastleigh,2024-09-16 20:42:00,Mandazi (4pc)|Samosa (6pc),2,350,100,450,31,4.5,False,False,20
6231,Eastleigh,2024-09-16 21:42:00,Samosa (6pc)|Chicken Biriyani,2,750,0,750,61,3.5,False,False,21
6232,Eastleigh,2024-09-16 21:34:00,Samosa (6pc),1,200,100,300,44,4.5,False,False,21
6233,Eastleigh,2024-09-16 13:30:00,Githeri Special|Ugali & Fish,2,850,0,850,50,5.0,False,False,13
6234,Eastleigh,2024-09-16 14:25:00,Chicken Biriyani,1,550,0,550,65,3.5,False,False,14
6235,Eastleigh,2024-09-16 15:41:00,Mandazi (4pc),1,150,100,250,45,5.0,False,False,15
6236,Eastleigh,2024-09-16 20:23:00,Bhajia,1,220,100,320,46,5.0,False,False,20
6237,Eastleigh,2024-09-16 20:37:00,Mandazi (4pc),1,150,100,250,32,3.5,False,False,20
6238,Eastleigh,2024-09-16 13:50:00,Pilau,1,450,100,550,54,5.0,False,False,13
6239,Eastleigh,2024-09-16 14:07:00,Mandazi (4pc)|Samosa (6pc),2,350,100,450,43,5.0,False,False,14
6240,Eastleigh,2024-09-16 13:03:00,Pilau,1,450,100,550,64,2.5,False,False,13
6241,Eastleigh,2024-09-16 14:20:00,Chips Masala,1,250,100,350,40,3.5,False,False,14
6242,Eastleigh,2024-09-16 17:03:00,Mandazi (4pc)|Samosa (6pc),2,350,100,450,38,4.0,False,False,17
6243,Eastleigh,2024-09-16 20:25:00,Pilau|Chicken Biriyani,2,1000,0,1000,53,4.0,False,False,20
6244,Eastleigh,2024-09-16 21:09:00,Mandazi (4pc),1,150,100,250,30,5.0,False,False,21
6245,Eastleigh,2024-09-16 13:38:00,Mandazi (4pc)|Samosa (6pc),2,350,100,450,38,4.0,False,False,13
6246,Eastleigh,2024-09-16 13:38:00,Pilau|Samosa (6pc),2,650,0,650,47,4.0,False,False,13
6247,Eastleigh,2024-09-16 13:00:00,Mandazi (4pc)|Chips Masala,2,400,100,500,49,4.0,False,False,13
6248,Eastleigh,2024-09-16 14:40:00,Chicken Biriyani,1,550,0,550,61,4.0,False,False,14
6249,Eastleigh,2024-09-16 20:15:00,Chicken Biriyani,1,550,0,550,70,3.0,False,False,20
6250,Eastleigh,2024-09-16 14:51:00,Mandazi (4pc)|Chicken Biriyani|Pilau,3,1150,0,1150,51,4.5,False,False,14
6251,Eastleigh,2024-09-16 15:47:00,Chicken Biriyani,1,550,0,550,56,4.5,False,False,15
6252,Eastleigh,2024-09-16 20:28:00,Samosa (6pc),1,200,100,300,48,5.0,False,False,20
6253,Kilimani,2024-09-17 20:21:00,Chicken Biriyani,1,550,0,550,101,2.5,False,True,20
6254,Kilimani,2024-09-17 19:10:00,Pilau,1,450,100,550,79,3.0,False,True,19
6255,Kilimani,2024-09-17 14:06:00,Nyama Choma Platter,1,850,0,850,76,4.0,False,True,14
6256,Kilimani,2024-09-17 12:10:00,Samosa (6pc),1,200,100,300,67,2.0,False,True,12
6257,Kilimani,2024-09-17 12:58:00,Nyama Choma Platter|Chicken Biriyani,2,1400,0,1400,82,3.0,False,True,12
6258,Kilimani,2024-09-17 21:26:00,Chicken Biriyani,1,550,0,550,88,2.5,False,True,21
6259,Kilimani,2024-09-17 12:12:00,Nyama Choma Platter,1,850,0,850,99,3.5,False,True,12
6260,Kilimani,2024-09-17 12:24:00,Pilau,1,450,100,550,68,4.0,False,True,12
6261,Kilimani,2024-09-17 13:54:00,Nyama Choma Platter,1,850,0,850,91,4.5,False,True,13
6262,Kilimani,2024-09-17 19:30:00,Chicken Biriyani,1,550,0,550,75,4.5,False,True,19
6263,Kilimani,2024-09-17 19:18:00,Pilau|Bhajia,2,670,0,670,83,2.5,False,True,19
6264,Kilimani,2024-09-17 20:55:00,Pilau,1,450,100,550,76,2.5,False,True,20
6265,Kilimani,2024-09-17 12:53:00,Bhajia,1,220,100,320,68,2.0,False,True,12
6266,Kilimani,2024-09-17 13:17:00,Nyama Choma Platter|Pilau|Chicken Biriyani,3,1850,0,1850,105,3.5,False,True,13
6267,Kilimani,2024-09-17 13:47:00,Pilau,1,450,100,550,82,4.0,False,True,13
6268,Kilimani,2024-09-17 19:06:00,Nyama Choma Platter|Pilau,2,1300,0,1300,93,3.0,False,True,19
6269,Kilimani,2024-09-17 20:18:00,Nyama Choma Platter,1,850,0,850,88,3.5,False,True,20
6270,Kilimani,2024-09-17 19:00:00,Samosa (6pc),1,200,100,300,53,3.5,False,True,19
6271,Kilimani,2024-09-17 13:30:00,Nyama Choma Platter|Chicken Biriyani|Samosa (6pc),3,1600,0,1600,105,3.0,False,True,13
6272,Kilimani,2024-09-17 21:06:00,Chicken Biriyani|Nyama Choma Platter,2,1400,0,1400,107,3.0,False,True,21
6273,Kilimani,2024-09-17 19:28:00,Pilau|Nyama Choma Platter,2,1300,0,1300,80,4.0,False,True,19
6274,Kilimani,2024-09-17 19:40:00,Chicken Biriyani,1,550,0,550,81,3.5,False,True,19
6275,Kilimani,2024-09-17 20:15:00,Pilau,1,450,100,550,78,2.5,False,True,20
6276,Kilimani,2024-09-17 19:53:00,Bhajia,1,220,100,320,60,4.0,False,True,19
6277,Kilimani,2024-09-17 12:50:00,Nyama Choma Platter,1,850,0,850,85,3.5,False,True,12
6278,Kilimani,2024-09-17 20:17:00,Mandazi (4pc)|Ugali & Fish,2,650,0,650,75,3.5,False,True,20
6279,Kilimani,2024-09-17 16:02:00,Pilau,1,450,100,550,68,3.5,False,True,16
6280,Kilimani,2024-09-17 13:24:00,Nyama Choma Platter,1,850,0,850,96,3.0,False,True,13
6281,Kilimani,2024-09-17 12:05:00,Pilau,1,450,100,550,94,3.5,False,True,12
6282,Kilimani,2024-09-17 12:32:00,Pilau|Chips Masala|Chicken Biriyani,3,1250,0,1250,72,3.0,False,True,12
6283,Kilimani,2024-09-17 12:29:00,Nyama Choma Platter|Pilau|Chicken Biriyani,3,1850,0,1850,85,3.0,False,True,12
6284,Kilimani,2024-09-17 20:31:00,Pilau,1,450,100,550,79,3.0,False,True,20
6285,Westlands,2024-09-17 12:27:00,Chicken Biriyani,1,550,0,550,74,4.0,False,True,12
6286,Westlands,2024-09-17 18:41:00,Chicken Biriyani|Nyama Choma Platter,2,1400,0,1400,104,4.0,False,True,18
6287,Westlands,2024-09-17 14:11:00,Nyama Choma Platter|Chicken Biriyani|Samosa (6pc),3,1600,0,1600,96,3.0,False,True,14
6288,Westlands,2024-09-17 13:57:00,Samosa (6pc),1,200,100,300,74,4.0,False,True,13
6289,Westlands,2024-09-17 15:09:00,Mandazi (4pc),1,150,100,250,64,3.0,False,True,15
6290,Westlands,2024-09-17 16:14:00,Pilau|Mandazi (4pc)|Matoke & Beef,3,1080,0,1080,94,3.0,False,True,16
6291,Westlands,2024-09-17 22:38:00,Chicken Biriyani,1,550,0,550,85,3.0,False,True,22
6292,Westlands,2024-09-17 13:14:00,Chips Masala,1,250,100,350,55,4.0,False,True,13
6293,Westlands,2024-09-17 12:15:00,Samosa (6pc),1,200,100,300,53,3.0,False,True,12
6294,Westlands,2024-09-17 12:06:00,Nyama Choma Platter,1,850,0,850,75,2.5,False,True,12
6295,Westlands,2024-09-17 20:17:00,Samosa (6pc)|Nyama Choma Platter|Ugali & Fish,3,1550,0,1550,79,3.0,False,True,20
6296,Westlands,2024-09-17 13:54:00,Nyama Choma Platter,1,850,0,850,86,2.0,False,True,13
6297,Westlands,2024-09-17 18:03:00,Githeri Special|Samosa (6pc)|Chicken Biriyani,3,1100,0,1100,85,3.5,False,True,18
6298,Westlands,2024-09-17 20:22:00,Samosa (6pc),1,200,100,300,65,4.0,False,True,20
6299,Westlands,2024-09-17 12:27:00,Ugali & Fish|Githeri Special,2,850,0,850,69,4.0,False,True,12
6300,Westlands,2024-09-17 20:13:00,Samosa (6pc),1,200,100,300,53,5.0,False,True,20
6301,Westlands,2024-09-17 19:19:00,Samosa (6pc),1,200,100,300,51,4.5,False,True,19
6302,Westlands,2024-09-17 14:41:00,Chicken Biriyani,1,550,0,550,84,4.5,False,True,14
6303,Westlands,2024-09-17 18:03:00,Nyama Choma Platter|Chicken Biriyani,2,1400,0,1400,89,3.0,False,True,18
6304,Westlands,2024-09-17 19:56:00,Chicken Biriyani|Nyama Choma Platter|Samosa (6pc),3,1600,0,1600,93,2.5,False,True,19
6305,Westlands,2024-09-17 19:46:00,Samosa (6pc),1,200,100,300,49,3.0,False,True,19
6306,Westlands,2024-09-17 13:33:00,Chicken Biriyani|Nyama Choma Platter|Samosa (6pc),3,1600,0,1600,89,3.5,False,True,13
6307,Westlands,2024-09-17 14:14:00,Chips Masala,1,250,100,350,61,4.0,False,True,14
6308,Westlands,2024-09-17 14:13:00,Chicken Biriyani|Nyama Choma Platter,2,1400,0,1400,95,3.0,False,True,14
6309,Westlands,2024-09-17 19:13:00,Chicken Biriyani|Samosa (6pc),2,750,0,750,79,2.5,False,True,19
6310,Westlands,2024-09-17 20:21:00,Samosa (6pc),1,200,100,300,66,3.0,False,True,20
6311,Westlands,2024-09-17 13:16:00,Nyama Choma Platter|Chicken Biriyani,2,1400,0,1400,83,3.5,False,True,13
6312,Westlands,2024-09-17 20:40:00,Chicken Biriyani|Samosa (6pc),2,750,0,750,65,4.0,False,True,20
6313,Westlands,2024-09-17 19:08:00,Chicken Biriyani,1,550,0,550,81,2.0,False,True,19
6314,Eastleigh,2024-09-17 15:08:00,Mandazi (4pc),1,150,100,250,49,5.0,False,True,15
6315,Eastleigh,2024-09-17 15:03:00,Ugali & Fish|Pilau,2,950,0,950,72,3.5,False,True,15
6316,Eastleigh,2024-09-17 18:39:00,Mandazi (4pc)|Pilau,2,600,0,600,67,3.5,False,True,18
6317,Eastleigh,2024-09-17 20:01:00,Samosa (6pc)|Pilau,2,650,0,650,75,4.0,False,True,20
6318,Eastleigh,2024-09-17 17:34:00,Samosa (6pc)|Githeri Special,2,550,0,550,75,3.5,False,True,17
6319,Eastleigh,2024-09-17 22:44:00,Bhajia|Samosa (6pc),2,420,100,520,56,4.5,False,True,22
6320,Eastleigh,2024-09-17 15:16:00,Mandazi (4pc),1,150,100,250,51,4.5,False,True,15
6321,Eastleigh,2024-09-17 21:20:00,Samosa (6pc),1,200,100,300,45,5.0,False,True,21
6322,Eastleigh,2024-09-17 20:41:00,Chicken Biriyani,1,550,0,550,61,4.5,False,True,20
6323,Eastleigh,2024-09-17 21:05:00,Pilau,1,450,100,550,82,4.0,False,True,21
6324,Eastleigh,2024-09-17 15:50:00,Mandazi (4pc)|Samosa (6pc),2,350,100,450,64,3.5,False,True,15
6325,Eastleigh,2024-09-17 13:56:00,Mandazi (4pc),1,150,100,250,57,4.5,False,True,13
6326,Eastleigh,2024-09-17 20:24:00,Mandazi (4pc),1,150,100,250,54,5.0,False,True,20
6327,Eastleigh,2024-09-17 13:18:00,Chicken Biriyani|Mandazi (4pc)|Samosa (6pc),3,900,0,900,77,4.0,False,True,13
6328,Eastleigh,2024-09-17 13:12:00,Githeri Special,1,350,100,450,64,4.5,False,True,13
6329,Eastleigh,2024-09-17 14:42:00,Chips Masala|Mandazi (4pc),2,400,100,500,61,4.5,False,True,14
6330,Eastleigh,2024-09-17 15:36:00,Chicken Biriyani,1,550,0,550,73,3.5,False,True,15
6331,Eastleigh,2024-09-17 13:49:00,Mandazi (4pc),1,150,100,250,61,3.0,False,True,13
6332,Eastleigh,2024-09-17 20:56:00,Nyama Choma Platter,1,850,0,850,86,3.0,False,True,20
6333,Eastleigh,2024-09-17 13:44:00,Mandazi (4pc),1,150,100,250,54,3.0,False,True,13
6334,Eastleigh,2024-09-17 15:24:00,Samosa (6pc),1,200,100,300,60,4.5,False,True,15
6335,Eastleigh,2024-09-17 15:23:00,Githeri Special|Ugali & Fish,2,850,0,850,69,4.0,False,True,15
6336,Eastleigh,2024-09-17 14:11:00,Nyama Choma Platter,1,850,0,850,86,3.5,False,True,14
6337,Eastleigh,2024-09-17 15:49:00,Ugali & Fish,1,500,0,500,82,3.5,False,True,15
6338,Eastleigh,2024-09-17 21:05:00,Samosa (6pc)|Mandazi (4pc),2,350,100,450,67,4.0,False,True,21
6339,Eastleigh,2024-09-17 15:24:00,Matoke & Beef,1,480,100,580,78,3.0,False,True,15
6340,Kilimani,2024-09-18 19:35:00,Bhajia|Matoke & Beef,2,700,0,700,55,5.0,False,False,19
6341,Kilimani,2024-09-18 20:48:00,Pilau,1,450,100,550,67,3.0,False,False,20
6342,Kilimani,2024-09-18 20:59:00,Chicken Biriyani,1,550,0,550,64,3.5,False,False,20
6343,Kilimani,2024-09-18 12:36:00,Nyama Choma Platter,1,850,0,850,75,4.0,False,False,12
6344,Kilimani,2024-09-18 20:19:00,Chips Masala,1,250,100,350,55,3.5,False,False,20
6345,Kilimani,2024-09-18 20:48:00,Githeri Special,1,350,100,450,52,4.5,False,False,20
6346,Kilimani,2024-09-18 19:10:00,Chicken Biriyani,1,550,0,550,75,2.5,False,False,19
6347,Kilimani,2024-09-18 12:28:00,Nyama Choma Platter,1,850,0,850,78,3.5,False,False,12
6348,Kilimani,2024-09-18 20:20:00,Chicken Biriyani,1,550,0,550,77,3.5,False,False,20
6349,Kilimani,2024-09-18 22:37:00,Chips Masala|Bhajia,2,470,100,570,43,4.5,False,False,22
6350,Kilimani,2024-09-18 19:50:00,Nyama Choma Platter,1,850,0,850,70,3.0,False,False,19
6351,Kilimani,2024-09-18 18:59:00,Pilau,1,450,100,550,54,4.5,False,False,18
6352,Kilimani,2024-09-18 19:16:00,Pilau|Chicken Biriyani,2,1000,0,1000,71,3.5,False,False,19
6353,Kilimani,2024-09-18 20:40:00,Chicken Biriyani,1,550,0,550,74,3.0,False,False,20
6354,Kilimani,2024-09-18 19:45:00,Pilau|Chicken Biriyani,2,1000,0,1000,63,3.5,False,False,19
6355,Kilimani,2024-09-18 19:11:00,Mandazi (4pc),1,150,100,250,35,4.5,False,False,19
6356,Kilimani,2024-09-18 16:13:00,Ugali & Fish|Bhajia,2,720,0,720,62,4.0,False,False,16
6357,Kilimani,2024-09-18 13:30:00,Pilau,1,450,100,550,69,3.0,False,False,13
6358,Kilimani,2024-09-18 19:37:00,Ugali & Fish|Chips Masala|Matoke & Beef,3,1230,0,1230,55,2.5,False,False,19
6359,Kilimani,2024-09-18 20:51:00,Pilau|Nyama Choma Platter,2,1300,0,1300,76,4.0,False,False,20
6360,Kilimani,2024-09-18 15:34:00,Githeri Special,1,350,100,450,58,4.5,False,False,15
6361,Kilimani,2024-09-18 19:02:00,Chicken Biriyani,1,550,0,550,60,3.0,False,False,19
6362,Kilimani,2024-09-18 13:30:00,Matoke & Beef,1,480,100,580,63,3.0,False,False,13
6363,Kilimani,2024-09-18 20:18:00,Nyama Choma Platter,1,850,0,850,74,4.5,False,False,20
6364,Kilimani,2024-09-18 19:01:00,Ugali & Fish|Mandazi (4pc),2,650,0,650,66,4.5,False,False,19
6365,Kilimani,2024-09-18 20:38:00,Chicken Biriyani,1,550,0,550,73,4.0,False,False,20
6366,Kilimani,2024-09-18 13:13:00,Pilau,1,450,100,550,68,3.5,False,False,13
6367,Kilimani,2024-09-18 19:52:00,Nyama Choma Platter|Chicken Biriyani,2,1400,0,1400,71,3.5,False,False,19
6368,Kilimani,2024-09-18 17:36:00,Chicken Biriyani|Pilau,2,1000,0,1000,60,4.0,False,False,17
6369,Kilimani,2024-09-18 12:44:00,Chicken Biriyani,1,550,0,550,76,4.0,False,False,12
6370,Kilimani,2024-09-18 13:36:00,Chicken Biriyani|Nyama Choma Platter,2,1400,0,1400,69,3.0,False,False,13
6371,Kilimani,2024-09-18 13:35:00,Nyama Choma Platter,1,850,0,850,70,3.0,False,False,13
6372,Kilimani,2024-09-18 19:06:00,Pilau|Chicken Biriyani|Matoke & Beef,3,1480,0,1480,75,3.5,False,False,19
6373,Kilimani,2024-09-18 11:23:00,Chicken Biriyani|Pilau,2,1000,0,1000,77,3.0,False,False,11
6374,Kilimani,2024-09-18 19:52:00,Bhajia,1,220,100,320,50,5.0,False,False,19
6375,Kilimani,2024-09-18 21:47:00,Nyama Choma Platter|Chicken Biriyani,2,1400,0,1400,74,3.0,False,False,21
6376,Kilimani,2024-09-18 14:19:00,Mandazi (4pc)|Pilau,2,600,0,600,59,4.0,False,False,14
6377,Kilimani,2024-09-18 13:55:00,Nyama Choma Platter,1,850,0,850,76,2.5,False,False,13
6378,Kilimani,2024-09-18 17:10:00,Mandazi (4pc),1,150,100,250,46,4.0,False,False,17
6379,Kilimani,2024-09-18 20:28:00,Pilau|Chicken Biriyani,2,1000,0,1000,73,2.5,False,False,20
6380,Kilimani,2024-09-18 20:35:00,Bhajia|Chicken Biriyani,2,770,0,770,73,2.5,False,False,20
6381,Kilimani,2024-09-18 19:55:00,Matoke & Beef,1,480,100,580,68,2.5,False,False,19
6382,Kilimani,2024-09-18 20:16:00,Pilau,1,450,100,550,54,4.5,False,False,20
6383,Kilimani,2024-09-18 12:28:00,Ugali & Fish,1,500,0,500,66,4.0,False,False,12
6384,Kilimani,2024-09-18 20:20:00,Nyama Choma Platter,1,850,0,850,72,2.0,False,False,20
6385,Kilimani,2024-09-18 12:09:00,Nyama Choma Platter,1,850,0,850,62,4.0,False,False,12
6386,Kilimani,2024-09-18 12:08:00,Chicken Biriyani,1,550,0,550,64,4.0,False,False,12
6387,Kilimani,2024-09-18 13:27:00,Nyama Choma Platter,1,850,0,850,71,3.0,False,False,13
6388,Westlands,2024-09-18 14:20:00,Nyama Choma Platter,1,850,0,850,65,2.0,False,False,14
6389,Westlands,2024-09-18 12:56:00,Nyama Choma Platter,1,850,0,850,70,3.5,False,False,12
6390,Westlands,2024-09-18 12:52:00,Chicken Biriyani,1,550,0,550,56,4.5,False,False,12
6391,Westlands,2024-09-18 22:29:00,Nyama Choma Platter,1,850,0,850,70,4.0,False,False,22
6392,Westlands,2024-09-18 19:14:00,Bhajia,1,220,100,320,42,4.5,False,False,19
6393,Westlands,2024-09-18 13:53:00,Pilau,1,450,100,550,51,4.0,False,False,13
6394,Westlands,2024-09-18 11:06:00,Githeri Special|Ugali & Fish,2,850,0,850,59,4.0,False,False,11
6395,Westlands,2024-09-18 20:39:00,Ugali & Fish|Samosa (6pc),2,700,0,700,44,4.0,False,False,20
6396,Westlands,2024-09-18 17:04:00,Nyama Choma Platter,1,850,0,850,77,3.0,False,False,17
6397,Westlands,2024-09-18 13:58:00,Samosa (6pc)|Chicken Biriyani,2,750,0,750,64,3.5,False,False,13
6398,Westlands,2024-09-18 14:53:00,Samosa (6pc),1,200,100,300,34,4.0,False,False,14
6399,Westlands,2024-09-18 11:19:00,Nyama Choma Platter,1,850,0,850,66,2.0,False,False,11
6400,Westlands,2024-09-18 20:20:00,Chips Masala|Pilau,2,700,0,700,53,5.0,False,False,20
6401,Westlands,2024-09-18 20:49:00,Samosa (6pc),1,200,100,300,49,4.0,False,False,20
6402,Westlands,2024-09-18 20:27:00,Samosa (6pc),1,200,100,300,50,3.5,False,False,20
6403,Westlands,2024-09-18 16:24:00,Chicken Biriyani,1,550,0,550,62,3.5,False,False,16
6404,Westlands,2024-09-18 14:48:00,Nyama Choma Platter,1,850,0,850,75,3.5,False,False,14
6405,Westlands,2024-09-18 19:21:00,Matoke & Beef|Ugali & Fish,2,980,0,980,67,2.0,False,False,19
6406,Westlands,2024-09-18 12:19:00,Nyama Choma Platter,1,850,0,850,71,4.0,False,False,12
6407,Westlands,2024-09-18 11:04:00,Mandazi (4pc),1,150,100,250,43,4.0,False,False,11
6408,Westlands,2024-09-18 11:35:00,Samosa (6pc),1,200,100,300,46,5.0,False,False,11
6409,Westlands,2024-09-18 16:56:00,Nyama Choma Platter,1,850,0,850,61,3.5,False,False,16
6410,Westlands,2024-09-18 15:47:00,Samosa (6pc),1,200,100,300,38,4.0,False,False,15
6411,Westlands,2024-09-18 18:50:00,Chicken Biriyani|Nyama Choma Platter,2,1400,0,1400,60,4.0,False,False,18
6412,Westlands,2024-09-18 12:14:00,Nyama Choma Platter,1,850,0,850,64,3.5,False,False,12
6413,Westlands,2024-09-18 20:28:00,Chicken Biriyani,1,550,0,550,67,3.5,False,False,20
6414,Westlands,2024-09-18 12:18:00,Pilau,1,450,100,550,63,3.0,False,False,12
6415,Westlands,2024-09-18 12:28:00,Samosa (6pc)|Chicken Biriyani,2,750,0,750,62,3.5,False,False,12
6416,Westlands,2024-09-18 19:09:00,Samosa (6pc)|Nyama Choma Platter,2,1050,0,1050,71,3.5,False,False,19
6417,Westlands,2024-09-18 12:20:00,Nyama Choma Platter,1,850,0,850,69,3.5,False,False,12
6418,Westlands,2024-09-18 17:00:00,Bhajia,1,220,100,320,47,4.0,False,False,17
6419,Westlands,2024-09-18 12:45:00,Pilau|Bhajia,2,670,0,670,64,2.0,False,False,12
6420,Westlands,2024-09-18 14:23:00,Samosa (6pc),1,200,100,300,54,5.0,False,False,14
6421,Westlands,2024-09-18 19:30:00,Nyama Choma Platter|Chicken Biriyani,2,1400,0,1400,61,3.5,False,False,19
6422,Westlands,2024-09-18 13:35:00,Chicken Biriyani|Nyama Choma Platter,2,1400,0,1400,65,3.5,False,False,13
6423,Westlands,2024-09-18 13:07:00,Chicken Biriyani,1,550,0,550,65,4.0,False,False,13
6424,Westlands,2024-09-18 13:27:00,Nyama Choma Platter|Chicken Biriyani|Samosa (6pc),3,1600,0,1600,64,3.5,False,False,13
6425,Westlands,2024-09-18 20:37:00,Bhajia|Chips Masala,2,470,100,570,57,4.0,False,False,20
6426,Westlands,2024-09-18 19:55:00,Samosa (6pc),1,200,100,300,39,5.0,False,False,19
6427,Eastleigh,2024-09-18 20:51:00,Mandazi (4pc),1,150,100,250,31,5.0,False,False,20
6428,Eastleigh,2024-09-18 19:34:00,Pilau,1,450,100,550,47,5.0,False,False,19
6429,Eastleigh,2024-09-18 21:10:00,Chips Masala|Chicken Biriyani,2,800,0,800,64,4.0,False,False,21
6430,Eastleigh,2024-09-18 16:39:00,Nyama Choma Platter,1,850,0,850,65,4.5,False,False,16
6431,Eastleigh,2024-09-18 20:48:00,Ugali & Fish,1,500,0,500,58,3.5,False,False,20
6432,Eastleigh,2024-09-18 15:34:00,Chicken Biriyani|Chips Masala,2,800,0,800,51,4.5,False,False,15
6433,Eastleigh,2024-09-18 15:15:00,Mandazi (4pc)|Pilau|Samosa (6pc),3,800,0,800,46,5.0,False,False,15
6434,Eastleigh,2024-09-18 14:20:00,Pilau|Chicken Biriyani,2,1000,0,1000,69,3.5,False,False,14
6435,Eastleigh,2024-09-18 21:51:00,Matoke & Beef|Bhajia|Nyama Choma Platter,3,1550,0,1550,72,3.0,False,False,21
6436,Eastleigh,2024-09-18 15:57:00,Pilau,1,450,100,550,65,4.0,False,False,15
6437,Eastleigh,2024-09-18 21:18:00,Chicken Biriyani,1,550,0,550,68,3.0,False,False,21
6438,Eastleigh,2024-09-18 13:17:00,Samosa (6pc),1,200,100,300,50,3.5,False,False,13
6439,Eastleigh,2024-09-18 11:45:00,Bhajia,1,220,100,320,33,4.5,False,False,11
6440,Eastleigh,2024-09-18 21:55:00,Samosa (6pc)|Mandazi (4pc),2,350,100,450,30,4.5,False,False,21
6441,Eastleigh,2024-09-18 20:56:00,Samosa (6pc)|Mandazi (4pc),2,350,100,450,47,4.5,False,False,20
6442,Eastleigh,2024-09-18 11:16:00,Pilau,1,450,100,550,50,4.5,False,False,11
6443,Eastleigh,2024-09-18 17:16:00,Pilau,1,450,100,550,46,4.5,False,False,17
6444,Eastleigh,2024-09-18 13:57:00,Matoke & Beef|Mandazi (4pc),2,630,0,630,63,4.0,False,False,13
6445,Eastleigh,2024-09-18 21:32:00,Chicken Biriyani|Mandazi (4pc),2,700,0,700,59,4.5,False,False,21
6446,Eastleigh,2024-09-18 14:32:00,Pilau,1,450,100,550,59,4.5,False,False,14
6447,Eastleigh,2024-09-18 15:14:00,Chicken Biriyani,1,550,0,550,67,3.5,False,False,15
6448,Eastleigh,2024-09-18 15:57:00,Chicken Biriyani,1,550,0,550,58,5.0,False,False,15
6449,Eastleigh,2024-09-18 13:51:00,Samosa (6pc),1,200,100,300,30,5.0,False,False,13
6450,Eastleigh,2024-09-18 12:13:00,Nyama Choma Platter|Matoke & Beef|Samosa (6pc),3,1530,0,1530,57,4.0,False,False,12
6451,Kilimani,2024-09-19 12:52:00,Pilau,1,450,100,550,52,4.5,False,False,12
6452,Kilimani,2024-09-19 12:17:00,Chicken Biriyani|Pilau,2,1000,0,1000,75,3.0,False,False,12
6453,Kilimani,2024-09-19 14:51:00,Pilau|Nyama Choma Platter,2,1300,0,1300,74,2.5,False,False,14
6454,Kilimani,2024-09-19 20:16:00,Pilau,1,450,100,550,58,3.0,False,False,20
6455,Kilimani,2024-09-19 13:43:00,Githeri Special,1,350,100,450,50,4.5,False,False,13
